UPRN,X_COORDINATE,Y_COORDINATE,LATITUDE,LONGITUDE
22258941,531052.0,105417.0,50.8334523,-0.140337
22258942,531041.0,104251.0,50.8229748,-0.1409095
22258943,530940.0,104316.0,50.8235819,-0.1423194
22258946,531403.67,105195.65,50.8313831,-0.1354251
22259021,530870.0,104076.0,50.8214406,-0.1433983
22259023,530870.0,104076.0,50.8214406,-0.1433983
22259024,530870.0,104076.0,50.8214406,-0.1433983
22259025,530870.0,104076.0,50.8214406,-0.1433983
22259026,530870.0,104076.0,50.8214406,-0.1433983
22259027,530870.0,104076.0,50.8214406,-0.1433983
22259028,530870.0,104076.0,50.8214406,-0.1433983
22259032,530870.0,104076.0,50.8214406,-0.1433983
22259033,530870.0,104076.0,50.8214406,-0.1433983
22259035,530870.0,104076.0,50.8214406,-0.1433983
22259050,528681.72,105104.52,50.8311748,-0.1740873
22259051,528697.0,105100.0,50.8311308,-0.1738721
22259052,529406.0,105375.0,50.8334447,-0.163713
22259056,529406.0,105375.0,50.8334447,-0.163713
22259057,529406.0,105375.0,50.8334447,-0.163713
22259058,529406.0,105375.0,50.8334447,-0.163713
22259059,529406.0,105375.0,50.8334447,-0.163713
22259060,529406.0,105375.0,50.8334447,-0.163713
22259063,530474.0,104356.0,50.8240465,-0.1489175
22259066,528642.52,105112.74,50.8312574,-0.1746408
22259075,531301.0,104422.0,50.8244529,-0.137159
22259077,531301.0,104422.0,50.8244529,-0.137159
22259078,531301.0,104422.0,50.8244529,-0.137159
22259079,531301.0,104422.0,50.8244529,-0.137159
22259080,531301.0,104422.0,50.8244529,-0.137159
22259082,531301.0,104422.0,50.8244529,-0.137159
22259083,531301.0,104422.0,50.8244529,-0.137159
22259084,531301.0,104422.0,50.8244529,-0.137159
22259088,531397.0,104725.0,50.8271545,-0.1356883
22259095,526441.01,105502.62,50.8352461,-0.205751
22259098,528705.0,104928.0,50.829583,-0.1738188
22259101,531414.0,103873.0,50.819493,-0.1357522
22259104,537021.0,102244.0,50.8035546,-0.0568093
22259105,530720.0,104147.0,50.8221126,-0.1455013
22259106,530713.0,104139.0,50.8220422,-0.1456035
22259108,530758.0,104228.0,50.822832,-0.1449333
22259110,531053.57,104912.63,50.8289186,-0.1404948
22259126,531190.0,103938.0,50.820128,-0.1389071
22259127,530963.0,104639.0,50.8264798,-0.1418777
22259128,530963.0,104639.0,50.8264798,-0.1418777
22259129,530963.0,104639.0,50.8264798,-0.1418777
22259130,530963.0,104639.0,50.8264798,-0.1418777
22259162,531099.0,104421.0,50.8244897,-0.1400257
22259164,531099.0,104421.0,50.8244897,-0.1400257
22259167,530675.0,104064.0,50.8213767,-0.1461694
22259193,531052.0,105417.0,50.8334523,-0.140337
22259195,531052.0,105417.0,50.8334523,-0.140337
22259198,530963.0,104639.0,50.8264798,-0.1418777
22259200,530963.0,104639.0,50.8264798,-0.1418777
22259201,530963.0,104639.0,50.8264798,-0.1418777
22259203,532241.0,104198.0,50.822226,-0.1239014
22259204,532241.0,104198.0,50.822226,-0.1239014
22259205,531680.92,103980.83,50.8204016,-0.1319264
22259211,531334.95,103857.05,50.8193676,-0.1368795
22259215,528835.0,104778.0,50.828206,-0.1720266
22259216,528835.0,104778.0,50.828206,-0.1720266
22259222,526077.38,104964.28,50.8304866,-0.2110973
22259248,530983.0,104139.0,50.8219813,-0.1417724
22259249,530939.0,104084.0,50.8214969,-0.1424164
22259410,527702.17,104950.83,50.8300101,-0.1880428
22259435,531061.78,104890.47,50.8287176,-0.1403862
22259446,531147.0,104422.0,50.8244878,-0.1393443
22259473,531052.0,105417.0,50.8334523,-0.140337
22259483,529415.46,104711.45,50.8274785,-0.1638127
22259485,529415.46,104711.45,50.8274785,-0.1638127
22259486,529415.46,104711.45,50.8274785,-0.1638127
22259487,529415.46,104711.45,50.8274785,-0.1638127
22259488,529415.46,104711.45,50.8274785,-0.1638127
22259582,531631.0,106240.0,50.840718,-0.1318243
22259583,531631.22,106233.77,50.8406619,-0.1318234
22259584,531632.0,106230.0,50.8406279,-0.1318137
22259585,531635.0,106243.0,50.840744,-0.1317665
22259586,531635.0,106236.0,50.8406811,-0.131769
22259587,531639.0,106235.0,50.8406712,-0.1317125
22259588,531639.0,106245.0,50.8407611,-0.131709
22259590,531643.0,106231.0,50.8406344,-0.1316572
22259592,531641.0,106225.0,50.8405809,-0.1316877
22259607,528639.0,106520.0,50.8439069,-0.1741975
22259617,532862.0,103856.0,50.8190102,-0.1152139
22259627,531426.0,104479.0,50.8249369,-0.1353649
22259628,531426.0,104479.0,50.8249369,-0.1353649
22259629,531426.0,104479.0,50.8249369,-0.1353649
22259631,531426.0,104479.0,50.8249369,-0.1353649
22259632,526294.0,105320.0,50.8336367,-0.2079005
22259633,526294.0,105320.0,50.8336367,-0.2079005
22259635,527910.0,104985.0,50.8302714,-0.1850814
22259637,534632.0,109319.0,50.8677008,-0.0880958
22259639,530602.0,104334.0,50.8238199,-0.1471091
22259640,528700.0,104800.0,50.8284337,-0.1739347
22259641,530446.0,104409.0,50.8245291,-0.149296
22259642,530666.0,104079.0,50.8215136,-0.1462917
22259644,530856.0,104217.0,50.822711,-0.1435466
22259650,531089.0,104378.0,50.8241055,-0.140183
22259653,530340.0,104053.0,50.8213533,-0.1509266
22259679,531506.0,103933.0,50.8200114,-0.1344254
22259683,531435.0,103842.0,50.8192096,-0.1354653
22259684,530940.0,104269.0,50.8231595,-0.1423362
22259686,531061.0,105403.0,50.8333244,-0.1402143
22259702,527036.0,105606.0,50.8360452,-0.1972702
22259703,527036.0,105606.0,50.8360452,-0.1972702
22259709,529518.0,104576.0,50.8262382,-0.1624054
22259710,529518.0,104576.0,50.8262382,-0.1624054
22259712,529518.0,104576.0,50.8262382,-0.1624054
22259714,529337.0,104682.0,50.8272313,-0.1649365
22259715,529337.0,104682.0,50.8272313,-0.1649365
22259717,529337.0,104682.0,50.8272313,-0.1649365
22259719,529337.0,104682.0,50.8272313,-0.1649365
22259720,529337.0,104682.0,50.8272313,-0.1649365
22259729,530989.0,105643.0,50.8354978,-0.1411505
22259731,528873.0,104716.0,50.8276403,-0.1715091
22259732,528873.0,104716.0,50.8276403,-0.1715091
22259733,528873.0,104716.0,50.8276403,-0.1715091
22259734,528873.0,104716.0,50.8276403,-0.1715091
22259735,528873.0,104716.0,50.8276403,-0.1715091
22259736,528873.0,104716.0,50.8276403,-0.1715091
22259737,528873.0,104716.0,50.8276403,-0.1715091
22259738,528873.0,104716.0,50.8276403,-0.1715091
22259741,530794.0,105731.0,50.8363328,-0.1438868
22259743,530794.0,105731.0,50.8363328,-0.1438868
22259745,531343.0,105198.0,50.831418,-0.1362853
22259746,531343.0,105198.0,50.831418,-0.1362853
22259755,533677.71,103010.06,50.8112197,-0.1039488
22259757,533672.16,102992.6,50.8110641,-0.1040338
22259758,533661.63,102966.51,50.810832,-0.1041927
22259761,533687.76,102946.0,50.8106416,-0.1038295
22259775,528572.0,105544.0,50.8351493,-0.1754906
22259776,528572.0,105544.0,50.8351493,-0.1754906
22259856,531052.0,105417.0,50.8334523,-0.140337
22260035,533658.03,102959.79,50.8107724,-0.1042462
22260041,531317.0,105114.0,50.8306689,-0.1366844
22260043,530817.0,104030.0,50.8210391,-0.1441667
22260044,531022.37,104904.83,50.8288556,-0.1409403
22260045,531304.0,104683.0,50.8267981,-0.1370231
22260053,531197.0,104622.0,50.8262741,-0.1385633
22260068,531848.0,105326.0,50.8324538,-0.1290725
22260071,533783.0,103208.0,50.8129745,-0.102383
22260081,531510.0,104749.0,50.8273446,-0.1340762
22260083,531844.0,105236.0,50.8316458,-0.1291616
22260091,537634.44,102078.75,50.8019242,-0.0481709
22260114,531052.0,105417.0,50.8334523,-0.140337
22260115,530455.0,105953.0,50.8384046,-0.1486195
22260116,530455.0,105953.0,50.8384046,-0.1486195
22260117,532006.0,109247.0,50.8676585,-0.1254182
22260174,527988.0,107081.0,50.8490934,-0.1832433
22260176,527427.0,106833.0,50.846988,-0.1912944
22260177,527052.0,107301.0,50.8512766,-0.196456
22260178,532069.0,105842.0,50.8370411,-0.1257503
22260185,529518.0,104576.0,50.8262382,-0.1624054
22260189,528161.0,106775.0,50.8463049,-0.1808941
22260190,526297.0,105032.0,50.8310475,-0.2079571
22260191,526297.0,105032.0,50.8310475,-0.2079571
22260192,526770.0,105906.0,50.8387999,-0.2009421
22260193,526770.0,105906.0,50.8387999,-0.2009421
22260209,532338.0,106162.0,50.8398558,-0.1218168
22260216,529840.0,104525.0,50.8257078,-0.1578541
22260221,531170.56,104506.0,50.8252375,-0.1389799
22260223,531166.59,104487.98,50.8250764,-0.1390427
22260226,530632.3,105065.99,50.8303921,-0.1464185
22260255,530982.55,104932.88,50.8291167,-0.1414954
22260257,530614.0,105042.0,50.8301806,-0.1466868
22260258,527222.0,106128.0,50.8406963,-0.1944491
22260304,531529.0,104651.0,50.8264595,-0.1338417
22260305,531435.0,105156.0,50.8310197,-0.1349947
22260306,531446.0,105159.0,50.8310441,-0.1348375
22260310,530420.0,104342.0,50.8239328,-0.1496888
22260313,533624.0,108165.0,50.8575627,-0.102833
22260324,531018.0,104948.0,50.8292446,-0.1409869
22260328,526489.0,104593.0,50.8270598,-0.2053835
22260365,526165.0,105015.0,50.8309234,-0.2098363
22260366,528166.67,105863.59,50.8381116,-0.1811319
22260367,532027.0,105627.0,50.8351183,-0.1264238
22260369,531891.0,105466.0,50.8337023,-0.1284119
22260371,530094.0,105878.0,50.8378117,-0.1537701
22260373,531081.0,103948.0,50.8202425,-0.1404501
22260374,528639.0,104781.0,50.8282765,-0.174807
22260375,528612.04,104764.87,50.8281375,-0.1751953
22260377,530909.0,104430.0,50.8246135,-0.1427186
22260466,531529.0,104651.0,50.8264595,-0.1338417
22260468,531529.0,104651.0,50.8264595,-0.1338417
22260470,531529.0,104651.0,50.8264595,-0.1338417
22260484,528741.44,105914.74,50.838444,-0.1729556
22260498,531115.0,103951.0,50.8202618,-0.1399666
22260515,531115.0,103951.0,50.8202618,-0.1399666
22260520,531115.0,103951.0,50.8202618,-0.1399666
22260524,531115.0,103951.0,50.8202618,-0.1399666
22260525,531115.0,103951.0,50.8202618,-0.1399666
22260528,531115.0,103951.0,50.8202618,-0.1399666
22260536,528469.0,105624.0,50.8358912,-0.1769245
22260537,528469.0,105624.0,50.8358912,-0.1769245
22260538,531088.0,104618.0,50.8262628,-0.1401114
22260540,531088.0,104618.0,50.8262628,-0.1401114
22260541,531052.0,105417.0,50.8334523,-0.140337
22260542,531052.0,105417.0,50.8334523,-0.140337
22260543,531052.0,105417.0,50.8334523,-0.140337
22260549,526748.0,106028.0,50.8399013,-0.2012122
22260550,526748.0,106028.0,50.8399013,-0.2012122
22260551,530750.0,104252.0,50.8230495,-0.1450382
22260557,531264.0,105349.0,50.8327931,-0.1373525
22260566,529117.0,104727.0,50.8276848,-0.1680426
22260567,529117.0,104727.0,50.8276848,-0.1680426
22260570,532294.0,104126.0,50.8215668,-0.1231754
22260571,528821.0,105289.0,50.832802,-0.1720459
22260577,526521.0,106268.0,50.842108,-0.2043517
22260578,529366.0,105375.0,50.8334536,-0.1642807
22260591,530706.96,104295.91,50.8234539,-0.1456333
22260609,530963.0,104639.0,50.8264798,-0.1418777
22260612,531001.0,104574.0,50.825887,-0.1413617
22260627,531543.0,104680.0,50.8267169,-0.1336326
22260649,531084.11,104274.75,50.8231786,-0.1402893
22260650,531085.6,104279.55,50.8232214,-0.1402664
22260657,530976.0,104845.0,50.8283283,-0.1416197
22260664,531323.0,105089.0,50.8304429,-0.1366082
22260665,531323.0,105089.0,50.8304429,-0.1366082
22260693,528232.0,105285.0,50.8328967,-0.1804068
22260696,528232.0,105285.0,50.8328967,-0.1804068
22260698,528232.0,105285.0,50.8328967,-0.1804068
22260709,528232.0,105285.0,50.8328967,-0.1804068
22260711,528232.0,105285.0,50.8328967,-0.1804068
22260712,528232.0,105285.0,50.8328967,-0.1804068
22260713,528232.0,105285.0,50.8328967,-0.1804068
22260714,528232.0,105285.0,50.8328967,-0.1804068
22260751,529741.0,104905.0,50.8291454,-0.1591245
22260753,526248.44,104877.64,50.8296706,-0.2086994
22260754,526250.59,104893.68,50.8298143,-0.2086634
22260806,531276.0,104542.0,50.8255371,-0.1374708
22260820,530534.0,105897.0,50.8378835,-0.1475181
22260822,531489.0,104739.0,50.8272595,-0.1343778
22260823,531489.0,104739.0,50.8272595,-0.1343778
22260825,526005.0,107090.0,50.8496087,-0.2113943
22260834,530381.9,104061.58,50.821421,-0.150329
22260836,530395.13,104059.26,50.8213971,-0.1501421
22260838,530412.82,104054.3,50.8213486,-0.1498929
22260840,530441.76,104045.87,50.8212663,-0.1494853
22260842,530455.49,104042.73,50.821235,-0.1492916
22260843,530462.93,104040.41,50.8212125,-0.1491868
22260852,531077.0,105026.0,50.8299323,-0.1401218
22260854,531108.0,104463.0,50.8248651,-0.139883
22260855,531108.0,104463.0,50.8248651,-0.139883
22260857,528796.0,105134.0,50.8314144,-0.1724551
22260917,529518.0,104576.0,50.8262382,-0.1624054
22261104,527579.35,105635.39,50.8361901,-0.1895478
22261114,533377.0,103360.0,50.8144341,-0.1080873
22261118,531005.0,104476.0,50.8250053,-0.1413399
22261127,531823.0,103966.0,50.8202361,-0.1299158
22261128,531649.0,104006.0,50.8206351,-0.1323702
22261131,530769.4,104006.96,50.8208428,-0.1448503
22261132,530768.76,104005.09,50.8208261,-0.14486
22261133,530821.0,104222.0,50.8227639,-0.1440415
22261135,530082.82,104452.5,50.8250017,-0.1544341
22261137,530309.0,104429.0,50.8247397,-0.1512329
22261139,531155.0,104839.0,50.8282339,-0.1390817
22261147,531155.0,105282.0,50.8322156,-0.1389234
22261163,530623.0,105057.0,50.8303134,-0.1465537
22261165,531468.0,105403.0,50.8332322,-0.1344379
22261209,531292.0,104645.0,50.8264593,-0.1372069
22261211,531292.0,104645.0,50.8264593,-0.1372069
22261212,531292.0,104645.0,50.8264593,-0.1372069
22261223,530963.0,104639.0,50.8264798,-0.1418777
22261224,530963.0,104639.0,50.8264798,-0.1418777
22261225,530963.0,104639.0,50.8264798,-0.1418777
22261226,530963.0,104639.0,50.8264798,-0.1418777
22261228,530963.0,104639.0,50.8264798,-0.1418777
22261254,529193.0,104706.0,50.8274791,-0.1669715
22261255,529193.0,104706.0,50.8274791,-0.1669715
22261256,529193.0,104706.0,50.8274791,-0.1669715
22261257,529193.0,104706.0,50.8274791,-0.1669715
22261258,529193.0,104706.0,50.8274791,-0.1669715
22261259,529193.0,104706.0,50.8274791,-0.1669715
22261260,529193.0,104706.0,50.8274791,-0.1669715
22261264,530101.0,108138.0,50.8581223,-0.1528685
22261266,527678.0,105333.0,50.8334504,-0.1882529
22261275,528844.93,105488.33,50.8345883,-0.1716363
22261276,528845.62,105490.95,50.8346117,-0.1716256
22261283,531246.0,104060.0,50.8212118,-0.138069
22261284,531246.0,104060.0,50.8212118,-0.138069
22261286,526876.0,105467.0,50.8348309,-0.1995893
22261301,528084.0,105296.0,50.8330283,-0.1825035
22261304,531155.0,105282.0,50.8322156,-0.1389234
22261305,531155.0,105282.0,50.8322156,-0.1389234
22261308,531246.0,104060.0,50.8212118,-0.138069
22261309,531246.0,104060.0,50.8212118,-0.138069
22261344,531397.0,104925.0,50.8289521,-0.1356167
22261356,531219.0,105344.0,50.8327584,-0.1379929
22261357,531218.0,105345.0,50.8327676,-0.1380068
22261358,531052.0,104864.0,50.8284819,-0.1405344
22261360,531280.52,104084.79,50.8214268,-0.1375703
22261361,531171.0,104015.0,50.8208243,-0.1391492
22261363,531081.58,104014.08,50.8208363,-0.1404183
22261386,530910.32,104193.49,50.8224875,-0.1427843
22261387,531100.0,104413.0,50.8244175,-0.1400144
22261388,531101.15,104412.69,50.8244145,-0.1399982
22261389,531026.0,103943.0,50.82021,-0.1412323
22261395,530479.0,105248.0,50.8320626,-0.1485294
22261398,530587.0,105154.0,50.8311934,-0.1470301
22261410,530480.0,105950.0,50.838372,-0.1482657
22261411,530480.0,105950.0,50.838372,-0.1482657
22261412,530480.0,105950.0,50.838372,-0.1482657
22261413,530480.0,105950.0,50.838372,-0.1482657
22261414,530480.0,105950.0,50.838372,-0.1482657
22261415,531848.0,108579.0,50.8616907,-0.1279027
22261422,531507.72,104234.82,50.8227237,-0.1342928
22261423,531506.41,104235.23,50.8227277,-0.1343112
22261452,525591.0,105756.0,50.8377084,-0.2177291
22261453,530334.0,104278.94,50.8233853,-0.1509315
22261454,530334.0,104278.94,50.8233853,-0.1509315
22261455,530334.0,104278.94,50.8233853,-0.1509315
22261456,530334.0,104278.94,50.8233853,-0.1509315
22261457,530334.0,104278.94,50.8233853,-0.1509315
22261458,530334.0,104278.94,50.8233853,-0.1509315
22261459,530334.0,104278.94,50.8233853,-0.1509315
22261460,530334.0,104278.94,50.8233853,-0.1509315
22261461,530334.0,104278.94,50.8233853,-0.1509315
22261468,530734.0,104014.0,50.820914,-0.1453501
22261483,531396.4,105193.63,50.8313666,-0.135529
22261491,526724.0,106907.0,50.8478072,-0.2012493
22261492,530456.0,105246.0,50.8320498,-0.1488566
22261502,530753.0,104252.0,50.8230489,-0.1449957
22261503,530714.0,104225.0,50.822815,-0.1455587
22261504,530639.93,104276.77,50.823297,-0.1465912
22261505,531201.0,104437.0,50.8246104,-0.1385727
22261506,528647.17,105702.22,50.8365547,-0.1743682
22261542,531008.6,104493.4,50.8251608,-0.1412826
22261543,531008.1,104490.42,50.8251342,-0.1412908
22261544,531005.0,104476.0,50.8250053,-0.1413399
22261545,531005.0,104476.0,50.8250053,-0.1413399
22261546,531005.0,104476.0,50.8250053,-0.1413399
22261549,531005.0,104476.0,50.8250053,-0.1413399
22261561,531012.0,104833.0,50.8282123,-0.1411131
22261564,530940.0,104734.0,50.8273388,-0.1421702
22261574,531098.0,104469.0,50.8249213,-0.1400228
22261575,531098.0,104469.0,50.8249213,-0.1400228
22261588,526339.12,105218.47,50.8327143,-0.2072951
22261589,526340.44,105226.07,50.8327824,-0.2072737
22261592,531093.0,104306.0,50.8234574,-0.140152
22261594,531077.0,105026.0,50.8299323,-0.1401218
22261604,531053.0,104918.0,50.828967,-0.1405009
22261605,531385.0,103848.0,50.8192749,-0.1361726
22261609,530692.0,104228.0,50.8228469,-0.1458698
22261611,536949.0,102347.0,50.8044973,-0.057792
22261612,536949.0,102347.0,50.8044973,-0.057792
22261615,531062.0,104468.0,50.8249205,-0.140534
22261616,531062.0,104468.0,50.8249205,-0.140534
22261617,531062.0,104468.0,50.8249205,-0.140534
22261622,526360.0,105357.0,50.8339549,-0.206951
22261623,526359.86,105356.06,50.8339465,-0.2069533
22261627,527679.0,105000.0,50.8304571,-0.1883545
22261630,528919.0,104753.0,50.8279626,-0.1708433
22261633,529016.0,105043.0,50.8305476,-0.1693648
22261637,526856.0,104826.0,50.8290739,-0.2000948
22261662,532049.0,105362.0,50.8327316,-0.1262069
22261675,531668.0,104340.0,50.8236327,-0.1319808
22261676,530930.0,104195.0,50.8224966,-0.1425045
22261681,530704.0,104240.0,50.8229521,-0.1456952
22261682,530704.0,104240.0,50.8229521,-0.1456952
22261684,530704.0,104240.0,50.8229521,-0.1456952
22261694,529597.0,104699.0,50.827326,-0.1612409
22261695,529597.0,104699.0,50.827326,-0.1612409
22261696,529597.0,104699.0,50.827326,-0.1612409
22261697,529597.0,104699.0,50.827326,-0.1612409
22261698,529597.0,104699.0,50.827326,-0.1612409
22261699,529597.0,104699.0,50.827326,-0.1612409
22261702,529597.0,104699.0,50.827326,-0.1612409
22261703,529597.0,104699.0,50.827326,-0.1612409
22261705,531052.0,105417.0,50.8334523,-0.140337
22261706,531052.0,105417.0,50.8334523,-0.140337
22261729,531105.0,104238.0,50.8228435,-0.140006
22261856,533223.0,103375.0,50.8146043,-0.1102666
22261857,531511.0,103823.0,50.8190216,-0.1343938
22261859,531396.0,104759.0,50.8274603,-0.1356903
22261862,531079.21,105145.46,50.8310055,-0.1400478
22261863,531079.21,105145.46,50.8310055,-0.1400478
22261865,531098.0,104142.0,50.8219823,-0.1401396
22261871,531052.0,105417.0,50.8334523,-0.140337
22261895,531079.21,105145.46,50.8310055,-0.1400478
22261896,531593.0,104807.0,50.827847,-0.1328775
22261926,529502.06,105183.22,50.8316995,-0.1624173
22261962,525320.0,106076.0,50.8406433,-0.2214665
22261964,529159.0,104666.0,50.8271272,-0.1674681
22261965,529159.0,104666.0,50.8271272,-0.1674681
22261966,529159.0,104666.0,50.8271272,-0.1674681
22261967,529159.0,104666.0,50.8271272,-0.1674681
22261968,529159.0,104666.0,50.8271272,-0.1674681
22261970,526172.0,105434.0,50.834688,-0.2095929
22261984,532241.0,109413.0,50.8690968,-0.1220206
22261985,532241.0,109413.0,50.8690968,-0.1220206
22261987,529756.08,104536.91,50.8258336,-0.1590407
22261988,528831.0,105114.0,50.8312269,-0.1719654
22261989,528827.7,105114.28,50.8312301,-0.1720121
22261993,530908.0,103931.0,50.8201288,-0.1429108
22262003,531650.0,104163.0,50.822046,-0.1322997
22262006,531650.0,104163.0,50.822046,-0.1322997
22262008,531650.0,104163.0,50.822046,-0.1322997
22262044,530741.0,104335.0,50.8237976,-0.1451364
22262056,529025.0,104660.0,50.8271031,-0.1693718
22262057,529025.0,104660.0,50.8271031,-0.1693718
22262058,529025.0,104660.0,50.8271031,-0.1693718
22262059,529025.0,104660.0,50.8271031,-0.1693718
22262062,529025.0,104660.0,50.8271031,-0.1693718
22262063,529025.0,104660.0,50.8271031,-0.1693718
22262065,526455.55,104838.09,50.82927,-0.2057737
22262074,531681.0,104079.0,50.8212839,-0.13189
22262075,531681.0,104079.0,50.8212839,-0.13189
22262076,530897.0,104027.0,50.8209941,-0.1430326
22262077,530897.0,104027.0,50.8209941,-0.1430326
22262080,530897.0,104027.0,50.8209941,-0.1430326
22262081,530897.0,104027.0,50.8209941,-0.1430326
22262088,531129.32,104005.65,50.8207497,-0.1397439
22262089,530794.0,105731.0,50.8363328,-0.1438868
22262091,530794.0,105731.0,50.8363328,-0.1438868
22262092,530794.0,105731.0,50.8363328,-0.1438868
22262094,530794.0,105731.0,50.8363328,-0.1438868
22262095,530794.0,105731.0,50.8363328,-0.1438868
22262096,530794.0,105731.0,50.8363328,-0.1438868
22262097,530794.0,105731.0,50.8363328,-0.1438868
22262098,530794.0,105731.0,50.8363328,-0.1438868
22262100,530794.0,105731.0,50.8363328,-0.1438868
22262101,530794.0,105731.0,50.8363328,-0.1438868
22262102,530794.0,105731.0,50.8363328,-0.1438868
22262103,530794.0,105731.0,50.8363328,-0.1438868
22262104,530794.0,105731.0,50.8363328,-0.1438868
22262105,530794.0,105731.0,50.8363328,-0.1438868
22262107,530794.0,105731.0,50.8363328,-0.1438868
22262108,530794.0,105731.0,50.8363328,-0.1438868
22262109,530794.0,105731.0,50.8363328,-0.1438868
22262110,530794.0,105731.0,50.8363328,-0.1438868
22262111,530794.0,105731.0,50.8363328,-0.1438868
22262114,536515.0,103483.0,50.8148093,-0.0635252
22262117,525604.0,106378.0,50.8432962,-0.2173316
22262118,525604.0,106378.0,50.8432962,-0.2173316
22262119,525604.0,106378.0,50.8432962,-0.2173316
22262120,525604.0,106378.0,50.8432962,-0.2173316
22262121,525604.0,106378.0,50.8432962,-0.2173316
22262122,525604.0,106378.0,50.8432962,-0.2173316
22262123,525604.0,106378.0,50.8432962,-0.2173316
22262124,525604.0,106378.0,50.8432962,-0.2173316
22262125,525604.0,106378.0,50.8432962,-0.2173316
22262127,525604.0,106378.0,50.8432962,-0.2173316
22262128,525604.0,106378.0,50.8432962,-0.2173316
22262129,525604.0,106378.0,50.8432962,-0.2173316
22262130,525604.0,106378.0,50.8432962,-0.2173316
22262139,530019.0,105143.0,50.8312222,-0.155095
22262140,530817.0,104253.0,50.8230434,-0.1440872
22262141,530794.0,105731.0,50.8363328,-0.1438868
22262142,530794.0,105731.0,50.8363328,-0.1438868
22262143,530794.0,105731.0,50.8363328,-0.1438868
22262144,530794.0,105731.0,50.8363328,-0.1438868
22262146,530794.0,105731.0,50.8363328,-0.1438868
22262149,530794.0,105731.0,50.8363328,-0.1438868
22262150,530794.0,105731.0,50.8363328,-0.1438868
22262164,524532.44,107272.79,50.8515701,-0.2322398
22262196,530533.82,105195.76,50.8315807,-0.14777
22262198,526474.0,106285.0,50.8422711,-0.205013
22262199,530942.08,104833.62,50.8282337,-0.1421051
22262210,531030.0,104826.0,50.8281453,-0.1408602
22262215,531152.0,103975.0,50.8204691,-0.1394331
22262216,531152.0,103975.0,50.8204691,-0.1394331
22262217,531152.0,103975.0,50.8204691,-0.1394331
22262220,531062.0,104468.0,50.8249205,-0.140534
22262221,531062.0,104468.0,50.8249205,-0.140534
22262228,530900.0,108377.0,50.8600903,-0.1414374
22262242,533721.11,103132.58,50.8123109,-0.1032885
22262256,531052.0,105417.0,50.8334523,-0.140337
22262257,531052.0,105417.0,50.8334523,-0.140337
22262258,531052.0,105417.0,50.8334523,-0.140337
22262260,531052.0,105417.0,50.8334523,-0.140337
22262261,531052.0,105417.0,50.8334523,-0.140337
22262265,528088.0,105870.0,50.8381866,-0.1822463
22262270,529643.0,104562.0,50.8260844,-0.1606365
22262271,529643.0,104562.0,50.8260844,-0.1606365
22262272,529720.0,104570.0,50.8261391,-0.159541
22262273,529720.0,104570.0,50.8261391,-0.159541
22262276,531162.0,104399.0,50.8242777,-0.1391396
22262281,531520.0,107066.0,50.848167,-0.1331037
22262337,531095.65,104110.39,50.8216987,-0.1401842
22262343,530859.68,104198.08,50.8225402,-0.1435012
22262408,531891.0,105466.0,50.8337023,-0.1284119
22262409,531891.0,105466.0,50.8337023,-0.1284119
22262412,531443.0,104546.0,50.8255353,-0.1350997
22262413,528932.08,104809.34,50.8284661,-0.1706379
22262424,531216.0,104084.0,50.8214343,-0.138486
22262425,531216.0,104084.0,50.8214343,-0.138486
22262426,531216.0,104084.0,50.8214343,-0.138486
22262427,531216.0,104084.0,50.8214343,-0.138486
22262428,531001.0,104086.0,50.8215009,-0.1415359
22262429,531001.0,104086.0,50.8215009,-0.1415359
22262430,531001.0,104086.0,50.8215009,-0.1415359
22262431,531277.0,103933.0,50.8200633,-0.1376745
22262436,533141.0,103907.0,50.8194046,-0.1112369
22262439,529934.0,105177.0,50.8315469,-0.1562893
22262441,529934.0,105177.0,50.8315469,-0.1562893
22262442,529934.0,105177.0,50.8315469,-0.1562893
22262450,531648.0,103967.0,50.8202848,-0.1323984
22262452,531648.0,103967.0,50.8202848,-0.1323984
22262453,531648.0,103967.0,50.8202848,-0.1323984
22262456,531648.0,103967.0,50.8202848,-0.1323984
22262458,530489.72,105996.41,50.8387869,-0.1481112
22262459,530489.91,105996.61,50.8387887,-0.1481085
22262460,530490.11,105996.9,50.8387913,-0.1481055
22262461,530490.01,105996.71,50.8387896,-0.148107
22262462,530490.01,105996.71,50.8387896,-0.148107
22262467,530894.26,105622.03,50.8353308,-0.1425026
22262521,530455.0,105953.0,50.8384046,-0.1486195
22262522,530455.0,105953.0,50.8384046,-0.1486195
22262523,530455.0,105953.0,50.8384046,-0.1486195
22262524,530455.0,105953.0,50.8384046,-0.1486195
22262525,530963.0,104639.0,50.8264798,-0.1418777
22262526,530963.0,104639.0,50.8264798,-0.1418777
22262527,530963.0,104639.0,50.8264798,-0.1418777
22262528,530963.0,104639.0,50.8264798,-0.1418777
22262530,531585.0,104053.0,50.8210721,-0.1332615
22262532,531585.0,104053.0,50.8210721,-0.1332615
22262535,529337.0,104682.0,50.8272313,-0.1649365
22262536,529337.0,104682.0,50.8272313,-0.1649365
22262537,529337.0,104682.0,50.8272313,-0.1649365
22262538,529337.0,104682.0,50.8272313,-0.1649365
22262539,528742.47,105458.42,50.8343423,-0.173101
22262540,528744.41,105458.11,50.834339,-0.1730736
